"","RIC","date","ret20","MSL","GFI","MWL","Polarity","Subjectivity","Positive","Negative","Sector"
"7851","SBRY.L","2016/2/4",0.07157464,31.88889,22.51165,5.878136201,0,0.0303030298438935,1,1,"Consumer Non-Cyclicals"
"7852","SBRY.L","2018/11/1",0.03220298,19.66667,17.01921,6.140186916,0.99999950000025,0.0434782599243857,2,0,"Consumer Non-Cyclicals"
"7853","SBRY.L","2014/6/20",0.013694367,33.82352941,20.69462916,5.902033272,0.538461497041423,0.0755813949094105,10,3,"Consumer Non-Cyclicals"
"7854","SBRY.L","2014/2/20",-0.1080149,65,37.69231,7.016806723,0,0.0416666657986111,1,1,"Consumer Non-Cyclicals"
"7855","SBRY.L","2016/2/22",0.0463424,31.88889,22.51165,5.885304659,0,0.0303030298438935,1,1,"Consumer Non-Cyclicals"
"7856","SBRY.L","2012/6/12",0.066851403,27.4,20.6680292,5.727099237,0.571428530612248,0.0897435891683103,11,3,"Consumer Non-Cyclicals"
"7857","SBRY.L","2016/8/16",0.01282126,31.88889,21.95416,5.863799283,0,0.0303030298438935,1,1,"Consumer Non-Cyclicals"
"7858","SBRY.L","2021/1/19",-0.018836333,24.3,18.27967078,5.682819383,0.999999000001,0.0131578945637119,1,0,"Consumer Non-Cyclicals"
"7859","SBRY.L","2016/8/31",0.032948929,31.88888889,21.95416183,5.863799283,0,0.030769230295858,1,1,"Consumer Non-Cyclicals"
"7860","SBRY.L","2012/10/3",0.0233564,24.07895,16.18896,6.469543147,0.529411733564016,0.0702479335940168,13,4,"Consumer Non-Cyclicals"
"7861","SBRY.L","2016/2/11",0.1144403,31.88889,22.51165,5.885304659,0,0.0303030298438935,1,1,"Consumer Non-Cyclicals"
"7862","SBRY.L","2012/1/23",0.037508603,20.61538462,18.24615385,6.211155378,0.99999990000001,0.109890108682526,10,0,"Consumer Non-Cyclicals"
"7863","SBRY.L","2014/9/12",-0.19313,34,24.18824,6.21875,0.99999950000025,0.0769230739644972,2,0,"Consumer Non-Cyclicals"
"7864","SBRY.L","2020/1/28",0.014215686,55.07594937,29.95499478,5.461430575,0.57894733795014,0.0595611283399338,15,4,"Consumer Non-Cyclicals"
"7865","SBRY.L","2022/11/3",0.1457145,43.3707,25.3924,9.259069191,-0.1249999921875,0.0624999997558594,7,9,"Consumer Non-Cyclicals"
"7866","SBRY.L","2011/5/25",-0.057620954,42.16666667,23.50698287,5.100806452,0.999999875000016,0.131147538833647,8,0,"Consumer Non-Cyclicals"
"7867","SCF.L","2016/10/7",-0.032882011,29.66666667,20.40599251,7.130952381,0,0.0540540525931337,1,1,"Financials"
"7868","SCF.L","2015/5/7",0.048757398,29.66666667,20.40599251,7.071428571,0,0.0540540525931337,1,1,"Financials"
"7869","SCF.L","2020/5/15",0.07142857,30.24306,20.69424,7.058728448,0.181818173553719,0.0730897007538548,13,9,"Financials"
"7870","SCF.L","2015/2/2",0.008219178,29.66666667,20.85543071,7.285714286,0,0.0540540525931337,1,1,"Financials"
"7871","SCF.L","2010/6/2",-0.02158273,127,57.09921,8.2,0,0.0476190464852608,1,1,"Financials"
"7872","SCF.L","2021/8/31",-0.015822785,25.85714286,19.6246251,5.723163842,0,0.0303030298438935,1,1,"Financials"
"7873","SCF.L","2015/12/16",-0.006040812,36.25,21.94828,6.746376812,-0.499999875000031,0.105263155124654,1,3,"Financials"
"7874","SCF.L","2013/3/20",0.014457809,50.5,26.53663366,7.8,0,0.0740740713305899,1,1,"Financials"
"7875","SCF.L","2022/6/28",-0.014968903,25.85714286,19.6246251,5.908045977,0,0.0303030298438935,1,1,"Financials"
"7876","SCF.L","2020/9/28",0.047368141,28.1,19.21153025,4.094086022,0,0.0266666663111111,1,1,"Financials"
"7877","SCF.L","2015/3/2",-0.004951858,29.66666667,20.40599251,7.178571429,0,0.0540540525931337,1,1,"Financials"
"7878","SCF.L","2012/6/6",0.08961593,123,55.70407,8.555555556,0,0.0487804866151101,1,1,"Financials"
"7879","SCF.L","2019/3/27",0.066390735,24.33333333,17.13059361,6.978417266,0,0.0416666657986111,1,1,"Financials"
"7880","SCF.L","2017/3/31",0.02349024,31,20.57204301,7.360465116,0,0.0487804866151101,1,1,"Financials"
"7881","SCF.L","2019/11/29",0.098011899,19,17.22406015,6.650793651,0,0.037037036351166,1,1,"Financials"
"7882","SCF.L","2013/7/17",0.03751234,51.11111111,27.74879227,8.648044693,0,0.0645161285119667,4,4,"Financials"
"7883","SCF.L","2015/9/1",-0.05931418,29.66667,20.85543,7.19047619,0,0.0555555540123457,1,1,"Financials"
"7884","SCF.L","2017/9/1",-0.03448276,30,20.88889,7.273809524,0,0.0540540525931337,1,1,"Financials"
"7885","SCF.L","2022/7/29",0.023809524,25.85714286,19.84561957,5.873563218,0,0.0303030298438935,1,1,"Financials"
"7886","SCF.L","2011/12/2",0.034714448,126,57.7015873,8.514563107,0,0.046511626825311,1,1,"Financials"
"7887","SCF.L","2015/4/30",0.04467755,39.08989,23.45429,7.539321789,-0.1249999921875,0.073394495076172,7,9,"Financials"
"7888","SCF.L","2010/3/10",0.032028043,41,26.15609756,7.155844156,0,0.0645161269510927,1,1,"Financials"
"7889","SCF.L","2019/10/31",0.007042254,19,16.92330827,6.698412698,0,0.0363636357024794,1,1,"Financials"
"7890","SCF.L","2015/12/15",0.005938255,51,28.63529,7.541666667,0,0.0689655148632581,1,1,"Financials"
"7891","SCF.L","2011/9/22",0.051889188,43.33333333,24.71794872,7.060344828,0,0.0487804866151101,1,1,"Financials"
"7892","SCIN.L^I22","2018/7/12",0.029885057,25.33333333,19.87017544,6.703448276,0.333333222222259,0.054545453553719,2,1,"Financials"
"7893","SCIN.L^I22","2012/2/3",0.02521008,35,23.71429,5.797101449,0.99999950000025,0.0645161269510927,2,0,"Financials"
"7894","SCIN.L^I22","2011/1/28",-0.0265748,76.4,38.30869,5.337874659,0,0.0571428565986395,3,3,"Financials"
"7895","SCIN.L^I22","2013/7/26",-0.007731959,23.66666667,18.48075117,5.84057971,0.999999666666778,0.0999999966666668,3,0,"Financials"
"7896","SCIN.L^I22","2022/7/11",0.078624079,30.71428571,22.33222591,6.62,0.333333222222259,0.0394736836911357,2,1,"Financials"
"7897","SCIN.L^I22","2020/1/2",-0.0166745,26.71429,20.52529,5.961325967,0.333333222222259,0.0476190468631897,2,1,"Financials"
"7898","SCIN.L^I22","2015/12/14",-0.01554339,25.55556,20.83092,6.040540541,0.199999960000008,0.0595238088151928,3,2,"Financials"
"7899","SCIN.L^I22","2014/7/18",0.01128472,21.75,19.27471,5.337209302,0.999999666666778,0.051724137039239,3,0,"Financials"
"7900","SCIN.L^I22","2011/11/1",-0.033185841,38,23.62105263,5.342105263,0.999999666666778,0.111111106995885,3,0,"Financials"
"7901","SCIN.L^I22","2012/5/8",-0.072221162,34.5,23.07536232,5.779411765,0.99999950000025,0.0689655148632581,2,0,"Financials"
"7902","SCIN.L^I22","2011/5/3",-0.02517983,38.5,23.71169,5.272727273,0.999999666666778,0.111111106995885,3,0,"Financials"
"7903","SCIN.L^I22","2015/1/30",0.01862348,19.75,17.52025,5.688311688,0.999999666666778,0.096774190426639,3,0,"Financials"
"7904","SCIN.L^I22","2012/6/18",0.058058731,64,33.1,5.564516129,0.999999000001,0.034482757431629,1,0,"Financials"
"7905","SCP.L","2017/5/8",0.045516799,31.66666667,21.0877193,7.045454545,0,0.04999999875,1,1,"Financials"
"7906","SCP.L","2010/1/5",-0.001367989,131,57.89618,7.634615385,0.333333222222259,0.0666666651851852,2,1,"Financials"
"7907","SCP.L","2013/1/29",0.01110289,45.5,26.55165,7.629213483,0,0.0689655148632581,1,1,"Financials"
"7908","SCP.L","2019/10/31",0.065217391,19.28571429,17.1957672,6.546875,0,0.0363636357024794,1,1,"Financials"
"7909","SCP.L","2015/2/2",0.048275862,30.33333333,21.36410256,6.988372093,0,0.0526315775623269,1,1,"Financials"
"7910","SCP.L","2012/2/13",0.01581028,39.78571,24.89095,8.095982143,0.249999968750004,0.0588235289792388,5,3,"Financials"
"7911","SCP.L","2020/9/30",0.1295681,24.875,18.99523,6.157894737,0,0.028985506826297,1,1,"Financials"
"7912","SCP.L","2019/1/24",0.048780488,22.5,17.88888889,6.878787879,0,0.040816325697626,1,1,"Financials"
"7913","SCP.L","2015/5/22",-0.002637313,43.25,24.69884,7.333333333,0,0.0416666657986111,1,1,"Financials"
"7914","SCP.L","2010/7/23",0.02802548,46,26.66087,6.681818182,0.333333222222259,0.0833333310185186,2,1,"Financials"
"7915","SCP.L","2016/12/20",0.058417231,39.75,24.45345912,6.448275862,-0.333333222222259,0.0666666651851852,1,2,"Financials"
"7916","SCP.L","2016/6/2",-0.080185191,30.33333333,20.48498168,6.76744186,0,0.0540540525931337,1,1,"Financials"
"7917","SCP.L","2015/8/3",-0.01876268,30.33333,20.04542,6.76744186,0,0.0526315775623269,1,1,"Financials"
"7918","SCP.L","2016/2/2",-0.078091106,30.33333333,20.92454212,6.965116279,0,0.0526315775623269,1,1,"Financials"
"7919","SCRF.L","2018/9/14",-0.011653926,32.97297297,22.04164821,5.981786644,-0.153846147928994,0.0866666663777778,11,15,"Financials"
"7920","SCRF.L","2019/7/22",-0.008478108,31.28571429,21.69236791,6.148730351,-0.222222209876544,0.0803571424984056,7,11,"Financials"
"7921","SCRF.L","2018/10/4",-0.012106537,32.09677419,22.24574485,6.023206751,-0.142857136054422,0.0853658533115209,9,12,"Financials"
"7922","SCRF.L","2017/6/1",0.014475272,32.6,21.75165644,6.603571429,0.199999960000008,0.0431034479042806,3,2,"Financials"
"7923","SCRF.L","2018/6/29",-0.023809524,32.2,22.61913043,6.245283019,-0.249999984375001,0.0624999997558594,6,10,"Financials"
"7924","SCTS.L","2021/1/5",0.089285714,25.28571429,18.58886199,5.978787879,0.499999937500008,0.0720720714227741,6,2,"Technology"
"7925","SCTS.L","2021/3/3",0.2209381,3,1.2,5,0,0,0,0,"Technology"
"7926","SCTS.L","2019/10/23",0.27348453,32.86666667,21.17912103,5.692631579,0.714285612244912,0.0507246373135896,6,1,"Technology"
"7927","SDP.L","2022/1/5",-0.04054054,25.57142857,20.73136472,5.822857143,0,0.0317460312421265,1,1,"Financials"
"7928","SDP.L","2020/11/30",0.06275983,24.375,19.39103,6.349462366,0,0.0294117642733564,1,1,"Financials"
"7929","SDP.L","2022/12/14",0.051952207,27.71428571,21.39499264,6.296703297,0.333333222222259,0.0454545447658402,2,1,"Financials"
"7930","SDP.L","2012/7/16",0.05681818,22.66667,18.77255,7.092307692,0,0.0540540525931337,1,1,"Financials"
"7931","SDP.L","2013/9/10",0.010258515,42.5,30.17647059,7.705128205,0.333333222222259,0.0882352915224914,2,1,"Financials"
"7932","SDP.L","2017/1/26",0.05142857,43.5,27.51494,8.047058824,0,0.0740740713305899,1,1,"Financials"
"7933","SDP.L","2015/10/2",0.06693307,29,21.25517,7.365853659,0,0.0555555540123457,1,1,"Financials"
"7934","SDP.L","2013/6/21",0.060041408,39,23.12136752,6.053571429,-0.199999960000008,0.135135131482834,2,3,"Financials"
"7935","SDP.L","2015/5/20",-0.01464367,25.71429,17.39683,5.902298851,0,0.0937499985351563,3,3,"Financials"
"7936","SDP.L","2012/8/15",-0.011867921,38.64705882,24.28682962,7.685251799,0.399999960000004,0.0609756093842951,7,3,"Financials"
"7937","SDP.L","2021/6/1",-0.003231018,24,19.39166667,6.141304348,0,0.0298507458231232,1,1,"Financials"
"7938","SDP.L","2018/12/3",-0.01308175,18.71429,17.56205,6.822580645,0,0.0377358483446066,1,1,"Financials"
"7939","SDP.L","2021/9/29",0.01896552,25.57143,20.28444,5.811428571,0,0.0312499995117188,1,1,"Financials"
"7940","SDP.L","2022/9/1",-0.05308769,25.57143,20.28444,5.924418605,0,0.0312499995117188,1,1,"Financials"
"7941","SDP.L","2020/6/30",0.009635974,18.57142857,17.27472527,6.966942149,0,0.0384615377218935,1,1,"Financials"
"7942","SDP.L","2022/5/24",-0.024658352,29.54716981,20.2479867,7.627075994,-0.058823527681661,0.0952380949713219,16,18,"Financials"
"7943","SDP.L","2014/10/22",0.062141492,43.5,29.35402299,7.53164557,0,0.121212117539027,2,2,"Financials"
"7944","SDP.L","2013/8/13",-0.00356698,39.76923077,23.79937509,8.185430464,0.166666652777779,0.0902255632313867,7,5,"Financials"
"7945","SDP.L","2019/10/2",-0.00228833,3,1.2,5,0,0,0,0,"Financials"
"7946","SDP.L","2021/7/30",0.006825939,25.28571,20.05779,5.803468208,0,0.0312499995117188,1,1,"Financials"
"7947","SDP.L","2020/10/28",0.094095941,27.85714286,20.78388278,6.333333333,0,0.0294117642733564,1,1,"Financials"
"7948","SDP.L","2011/8/18",-0.002289942,48.69230769,28.19730222,8.118299445,0.199999980000002,0.0719424455255939,6,4,"Financials"
"7949","SDR.L","2017/11/13",-0.007821553,32.33333333,21.18075601,6.785714286,0,0.058823527681661,1,1,"Financials"
"7950","SDR.L","2016/3/3",0.02030672,25.09375,16.91172,5.290322581,0.999999944444448,0.0999999994444444,18,0,"Financials"
"7951","SDR.L","2011/3/10",0.035499708,42.17582418,24.30475732,8.791158537,-0.142857136054422,0.0654205605438612,9,12,"Financials"
"7952","SDR.L","2022/2/10",-0.108338227,30.125,20.18278008,5.647826087,-0.499999937500008,0.101265821502964,2,6,"Financials"
"7953","SDR.L","2010/9/13",0.024630542,51.25,27.52439024,5.85483871,-0.499999937500008,0.142857140306123,2,6,"Financials"
"7954","SDR.L","2011/8/9",0.003201532,39.8,22.15116,5.731843575,-0.499999937500008,0.148148145404664,2,6,"Financials"
"7955","SDR.L","2019/3/7",0.028860668,20.13793103,17.23325461,5.966850829,0.466666635555558,0.100671140263952,11,4,"Financials"
"7956","SDR.L","2011/10/20",0.02355623,81.66667,38.05442,8.107526882,-0.333333222222259,0.0483870959937565,1,2,"Financials"
"7957","SDR.L","2013/9/12",0.005241935,23.4,18.59076923,7.172727273,0,0.133333328888889,2,2,"Financials"
"7958","SDR.L","2011/12/23",0.115596175,23.2,18.59034483,7.256880734,0,0.133333328888889,2,2,"Financials"
"7959","SDR.L","2016/5/10",0.094226103,26.1,19.48214559,6.2406639,0.999999666666778,0.041666666087963,3,0,"Financials"
"7960","SDR.L","2022/2/1",-0.09295441,29.75,20.30336,5.63876652,-0.499999937500008,0.103896102546804,2,6,"Financials"
"7961","SDR.L","2012/12/7",0.073313281,23.4,18.59076923,7.163636364,0,0.133333328888889,2,2,"Financials"
"7962","SDR.L","2013/10/22",-0.04940636,85.5,39.81404,8.7265625,0.999999000001,0.0227272722107438,1,0,"Financials"
"7963","SDR.L","2011/10/10",0.0418251,26.33333,21.16624,7,0.999999000001,0.0357142844387755,1,0,"Financials"
"7964","SDRY.L","2018/5/10",-0.1560889,26.88406,19.81023,6.929499072,0.2999999925,0.0898876402474435,26,14,"Consumer Cyclicals"
"7965","SDRY.L","2013/6/6",0.092805755,87.77777778,40.22503516,14.6865285,0.499999875000031,0.0421052627146814,3,1,"Consumer Cyclicals"
"7966","SDRY.L","2010/3/24",0.111844955,50.33333333,28.87505519,7.867875648,0,0.0512820508437431,3,3,"Consumer Cyclicals"
"7967","SDRY.L","2011/3/29",0.103290986,29.66666667,20.25617978,6.421487603,0.199999960000008,0.0641025632807364,3,2,"Consumer Cyclicals"
"7968","SDRY.L","2015/5/6",0.1677239,27.825,17.7787,7.640606768,0.407407392318245,0.100746268280798,19,8,"Consumer Cyclicals"
"7969","SDRY.L","2017/7/3",0.01426238,23.75,19.88596,6.085501859,0.999999833333361,0.0681818174070248,6,0,"Consumer Cyclicals"
"7970","SDRY.L","2020/8/10",0.08047726,23.33333333,17.47619048,5.685254027,-0.1199999952,0.0968992244306232,11,14,"Consumer Cyclicals"
"7971","SDRY.L","2016/9/29",-0.083333333,27.26666667,20.49101874,6.295039164,0.99999980000004,0.0364963500985668,5,0,"Consumer Cyclicals"
"7972","SDRY.L","2019/7/10",-0.102551806,20,17.25,6.349315068,-0.499999875000031,0.0714285701530613,1,3,"Consumer Cyclicals"
"7973","SDRY.L","2016/2/9",-0.018102824,47,29.86382979,8.088607595,0.99999950000025,0.0606060587695134,2,0,"Consumer Cyclicals"
"7974","SDRY.L","2010/5/11",0.143442623,54,27.27901235,6.407665505,0.999999875000016,0.0816326522282382,8,0,"Consumer Cyclicals"
"7975","SDRY.L","2014/6/27",0.05081496,25.22222,17.13735,5.778301887,0.666666555555574,0.0419580416646291,5,1,"Consumer Cyclicals"
"7976","SDRY.L","2018/10/8",-0.09884037,19.75,19.03924,6.377272727,0.333333222222259,0.0319148932775011,2,1,"Consumer Cyclicals"
"7977","SDRY.L","2015/12/16",-0.000199776,35.63396,22.86949,7.687957846,0.499999975000001,0.0769230766272189,15,5,"Consumer Cyclicals"
"7978","SDRY.L","2020/9/17",-0.041692213,24.1,19.59850622,6.170212766,0.999999000001,0.0135135133308985,1,0,"Consumer Cyclicals"
"7979","SDRY.L","2014/4/25",-0.319648543,58.16666667,32.09188157,6.095092025,0,0.0624999993489583,3,3,"Consumer Cyclicals"
"7980","SDRY.L","2017/10/18",0.03637351,30.33333,24.44103,7.037037037,0.333333222222259,0.0937499970703126,2,1,"Consumer Cyclicals"
"7981","SDRY.L","2012/1/11",0.270417423,38.75,21.9516129,5.968641115,0.666666555555574,0.0659340652095158,5,1,"Consumer Cyclicals"
"7982","SDRY.L","2010/5/21",0.22502157,29.44444444,20.98532495,6.21686747,0.999999833333361,0.0689655164486722,6,0,"Consumer Cyclicals"
"7983","SDY.L","2018/11/14",-0.03436426,50.03965,26.63264,9.010584251,-0.0909090826446288,0.0456431533375803,5,6,"Industrials"
"7984","SDY.L","2013/11/28",-0.073343119,26.44444444,19.56937442,5.897155361,-0.624999960937502,0.108108107377648,3,13,"Industrials"
"7985","SDY.L","2022/5/30",-0.061135371,25.2,19.60380952,6.216101695,0.999999750000062,0.0481927705037016,4,0,"Industrials"
"7986","SDY.L","2019/3/20",-0.04270463,23.62857,17.72229,5.89520202,0.571428530612248,0.060869564952741,11,3,"Industrials"
"7987","SDY.L","2011/3/11",0.008695652,145,63.24137931,7.401709402,0.999999000001,0.024999999375,1,0,"Industrials"
"7988","SDY.L","2015/7/15",-0.03381643,46.5,27.63226,6.2,0.999999000001,0.0312499990234375,1,0,"Industrials"
"7989","SDY.L","2014/3/18",-0.3127036,38.42857,24.44206,6.180422265,0.272727247933887,0.0585106379866455,7,4,"Industrials"
"7990","SDY.L","2011/4/11",0.068707665,31.88461538,20.85999814,5.98729352,0.692307639053259,0.0560344825170927,11,2,"Industrials"
"7991","SDY.L","2018/5/16",0.04720904,33.78795,20.96447,7.43035343,0.416666649305556,0.0786885243321688,17,7,"Industrials"
"7992","SDY.L","2015/11/20",0.094964029,36.25,22.22413793,5.609022556,0.999999000001,0.0238095232426304,1,0,"Industrials"
"7993","SDY.L","2020/6/23",-0.02150538,26.57143,20.30599,6.13559322,0.99999980000004,0.0847457612754956,5,0,"Industrials"
"7994","SDY.L","2014/7/16",0.033018868,237.5,101.7368421,9.059701493,0.999999000001,0.0107526880564227,1,0,"Industrials"
"7995","SDY.L","2018/1/15",-0.089701,26.61538,20.24153,6.239263804,0.599999880000024,0.0446428567442602,4,1,"Industrials"
"7996","SDY.L","2020/9/10",-0.007633588,23.6,17.04290557,5.681472081,0.047619045351474,0.0864197527307829,11,10,"Industrials"
"7997","SEIT.L","2022/2/7",-5e-12,24.29545455,20.64428098,5.986206897,0.499999975000001,0.0677966099396725,15,5,"Financials"
"7998","SEIT.L","2019/3/7",0.01010101,29.85185185,21.66778789,5.940460081,0.599999960000003,0.0694444441229424,12,3,"Financials"
"7999","SEIT.L","2022/7/12",0.01510067,28.3125,21.83273,6.038049941,0.499999968750002,0.0647773276729663,12,4,"Financials"
"8000","SEIT.L","2022/3/1",0.034149496,28.38095238,20.8154682,5.850180505,0.777777691358034,0.0552147235876397,8,1,"Financials"
"8001","SEIT.L","2020/3/23",0.288922674,29.60606061,22.77384697,5.90399137,0.333333314814816,0.0717131471246488,12,6,"Financials"
"8002","SEIT.L","2021/5/21",0.025,28.22727273,21.98334065,6.277003484,0.749999906250012,0.0406091368496998,7,1,"Financials"
"8003","SEIT.L","2020/12/8",-0.01849669,33.62349,23.56035,6.134553047,0.0666666622222225,0.0619834708182501,8,7,"Financials"
"8004","SEIT.L","2018/12/19",-0.003984768,30.83333333,22.06306306,5.741428571,0.466666635555558,0.072115384268676,11,4,"Financials"
"8005","SEIT.L","2019/3/19",-6.41e-11,33.875,23.0703,5.763106796,0.384615355029588,0.0838709672008325,9,4,"Financials"
"8006","SEIT.L","2019/6/19",0.014218009,29.67857143,21.54651882,5.798479087,0.866666608888893,0.0660792948630868,14,1,"Financials"
"8007","SEQI.L","2018/3/1",-0.004694836,30.83333,24.87387,8.96,-0.333333222222259,0.0422535205316406,1,2,"Financials"
"8008","SEQI.L","2021/2/23",-0.033271719,3,1.2,5,0,0,0,0,"Financials"
"8009","SEQI.L","2016/2/3",0.032418953,44.5,28.4741573,6.522012579,-0.199999960000008,0.0520833327907986,2,3,"Financials"
"8010","SEQI.L","2021/7/20",0.015836793,40.88888889,27.33381643,7.231974922,0,0.016949152398736,1,1,"Financials"
"8011","SEQI.L","2022/6/16",-0.117525773,36.12820513,23.47896126,7.283066554,0.199999986666668,0.0412087910955802,9,6,"Financials"
"8012","SEQI.L","2018/12/13",0.009376221,37.94344,24.64621,6.747881194,0.0769230710059176,0.0532786883062349,7,6,"Financials"
"8013","SEQI.L","2022/4/14",0.074257557,32.57142857,21.55488722,7.647058824,0.230769213017753,0.0445205477927378,8,5,"Financials"
"8014","SEQI.L","2018/7/19",-0.009200421,34.25,24.50292,7.313043478,0,0.0212765955183341,1,1,"Financials"
"8015","SEQI.L","2016/5/6",-0.002392344,42.48181818,26.33148182,5.409150902,0.19999999,0.0738007377350526,12,8,"Financials"
"8016","SEQI.L","2022/11/25",-0.04888889,37.15789,23.73568,7.777009223,0.103448272294887,0.116465862986081,16,13,"Financials"
"8017","SERE.L","2021/10/12",-0.011410288,45.77777778,27.34023732,5.066518847,0.428571367346948,0.0564516124479709,5,2,"Real Estate"
"8018","SERE.L","2022/3/10",0.032826295,33.11764706,21.89122697,5.755706354,0.0769230710059176,0.0380116957952874,7,6,"Real Estate"
"8019","SERE.L","2017/5/23",0.059323906,29.19230769,20.53067802,5.820652174,0.57894733795014,0.082251081895017,15,4,"Real Estate"
"8020","SERE.L","2019/12/9",-0.026666667,24.0952381,19.04520986,4.949090909,-0.333333222222259,0.0315789470360111,1,2,"Real Estate"
"8021","SERE.L","2020/3/30",0.1501536,30.44444,21.52084,5.121794872,0,0.0281690136877604,1,1,"Real Estate"
"8022","SERE.L","2018/2/22",0.020979021,33.71428571,21.35496368,5.613219895,0.444444419753088,0.0624999997829861,13,5,"Real Estate"
"8023","SERE.L","2017/2/8",0.008072898,46.5,28.06237,7.747252747,-0.333333222222259,0.0999999966666668,1,2,"Real Estate"
"8024","SERE.L","2017/11/17",-0.06399132,25.25,20.39703,6.492227979,-0.199999960000008,0.0847457612754956,2,3,"Real Estate"
"8025","SERE.L","2017/1/3",-0.013420379,60.6,34.93306931,6.563176895,-0.499999875000031,0.0540540533235939,1,3,"Real Estate"
"8026","SERE.L","2016/2/1",-0.06462585,35.1,23.04285,5.895209581,0,0.0862068958085613,5,5,"Real Estate"
"8027","SESTS.L","2016/10/3",0.01768489,51.66667,32.02151,5.651315789,0.499999875000031,0.102564099934254,3,1,"Financials"
"8028","SESTS.L","2016/1/5",0.009940358,66.5,36.82556,6.796875,0.999999000001,0.0277777770061729,1,0,"Financials"
"8029","SESTS.L","2013/3/15",0.03102927,34,23.01176,6.746031746,0,0.0769230739644972,1,1,"Financials"
"8030","SESTS.L","2017/7/3",-0.004464286,50,28.8,5.893617021,0,0.0606060587695134,1,1,"Financials"
"8031","SESTS.L","2010/10/4",0.04522613,143,66.99021,6.350364964,0.999999000001,0.0256410249835635,1,0,"Financials"
"8032","SESTS.L","2013/4/2",0.02820513,68.33333,37.08943,6.157608696,0.499999875000031,0.0833333315972223,3,1,"Financials"
"8033","SESTS.L","2011/11/11",0.001567788,34.01676,22.23866,7.69975738,-0.374999976562501,0.0788177336018831,5,11,"Financials"
"8034","SESTS.L","2012/4/13",-0.04479271,34,22.42353,6.698412698,0,0.0740740713305899,1,1,"Financials"
"8035","SESTS.L","2013/8/7",-0.059996781,51.5,29.53203883,6.350515464,0,0.0666666644444445,1,1,"Financials"
"8036","SESTS.L","2013/7/11",0.008116883,34,22.42353,6.650793651,0,0.0740740713305899,1,1,"Financials"
"8037","SESTS.L","2011/5/25",0.07470088,34.96667,23.11917,5.637760159,0.0666666644444445,0.0824175821911605,16,14,"Financials"
"8038","SESTS.L","2012/10/29",0.007255645,41.5,25.2747,6.153846154,0.99999950000025,0.0740740713305899,2,0,"Financials"
"8039","SESTS.L","2018/4/4",0.044303797,66.5,35.92330827,6.31496063,0.999999000001,0.0277777770061729,1,0,"Financials"
"8040","SESTS.L","2015/4/1",-0.012122647,68.33333333,37.08943089,6.157608696,0.499999875000031,0.0833333315972223,3,1,"Financials"
"8041","SESTS.L","2013/8/13",-0.06909151,34,21.83529,6.714285714,0,0.0740740713305899,1,1,"Financials"
"8042","SESTS.L","2013/5/7",-0.017721427,89,41.44269663,6.710526316,0.999999000001,0.0256410249835635,1,0,"Financials"
"8043","SESTS.L","2011/8/15",0.055214202,34,22.42352941,6.714285714,0,0.0740740713305899,1,1,"Financials"
"8044","SESTS.L","2016/5/17",0.008133239,44,26.69091,6.048780488,0.333333222222259,0.0999999966666668,2,1,"Financials"
"8045","SESTS.L","2011/12/13",0.033049343,34,24.18823529,6.841269841,0,0.0740740713305899,1,1,"Financials"
"8046","SESTS.L","2012/7/23",0.052789068,26.8,17.93393035,9.783258595,0,0.0566037733179067,6,6,"Financials"
"8047","SESTS.L","2012/9/25",-7.29e-11,46,27.96521739,5.882352941,0.99999950000025,0.0799999968000001,2,0,"Financials"
"8048","SESTS.L","2015/7/3",0.017013232,67.5,36.48148148,6,0.999999000001,0.0277777770061729,1,0,"Financials"
"8049","SFOR.L","2019/4/23",0.24249275,3,1.2,5,0,0,0,0,"Consumer Cyclicals"
"8050","SFOR.L","2022/5/5",-0.042611684,33.88888889,21.16211293,7,0,0.0202020199979594,1,1,"Consumer Cyclicals"
"8051","SFOR.L","2019/11/4",0.07831325,30.09836,19.14174,6.9375,0.624999960937502,0.0496894408394738,13,3,"Consumer Cyclicals"
"8052","SFOR.L","2021/1/4",-0.01,29.95455,22.42188,6.009028147,0.499999982142858,0.0649651970650459,21,7,"Consumer Cyclicals"
"8053","SFR.L","2019/8/16",0.074442435,24.13636364,19.59804828,6.113131313,0.799999920000008,0.0621118008564484,9,1,"Industrials"
"8054","SFR.L","2010/8/25",-0.018905472,38.92436975,23.98943702,8.23442623,0.111111106995885,0.0810810808375944,15,12,"Industrials"
"8055","SFR.L","2013/11/26",-0.06614786,38.39645,24.12418,7.703563715,-0.0909090867768597,0.0811808115085579,10,12,"Industrials"
"8056","SFR.L","2021/6/18",-0.01234568,28.5,20.52281,5.906542056,-0.333333222222259,0.041666666087963,1,2,"Industrials"
"8057","SFR.L","2011/6/22",-0.052863436,44.5,25.88988764,7.455696203,0.99999950000025,0.0624999980468751,2,0,"Industrials"
"8058","SFR.L","2020/6/17",-0.170068,25.36364,20.32467,8.004273504,0.499999937500008,0.0615384610650888,6,2,"Industrials"
"8059","SFR.L","2021/10/12",0.04347826,27.09091,19.5612,5.960714286,0.99999950000025,0.0219780217365052,2,0,"Industrials"
"8060","SFR.L","2013/6/4",-0.045,33.22488,22.09756,7.555889804,0.312499990234375,0.100946371921305,21,11,"Industrials"
"8061","SGE.L","2021/3/4",0.05764584,3,1.2,5,0,0,0,0,"Technology"
